timestamp_utc,gateway,unit,device_uid,volt_v,current_a,power_kw,freq_hz,pf,kwh_import,ok,error
2026-01-03T09:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T09:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T09:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T09:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T09:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T09:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T09:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T10:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T10:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T10:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T10:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T10:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T10:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T10:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T10:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T10:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T11:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T11:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T11:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T11:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T11:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T11:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T11:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T11:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T11:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T12:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T12:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T12:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T12:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T12:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T12:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T12:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T12:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T12:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T13:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T13:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T13:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T13:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T13:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T13:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T13:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T13:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T13:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T14:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T14:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T14:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T14:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T14:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T14:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T14:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T14:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T14:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T15:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T15:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T15:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T15:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T15:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T15:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T15:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T15:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T15:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T16:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T16:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T16:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T16:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T16:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T16:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T16:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T16:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T16:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T17:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T17:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T17:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T17:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T17:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T17:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T17:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T17:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T17:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T18:00:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:00:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:00:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T18:00:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T18:15:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:15:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:15:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T18:15:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T18:30:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:30:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:30:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T18:30:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
2026-01-03T18:45:00Z,192.168.1.101:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:45:00Z,192.168.1.102:502,0,,,,,,,,False,[Errno 101] Network is unreachable
2026-01-03T18:45:00Z,192.168.1.103:502,0,,,,,,,,False,timed out
2026-01-03T18:45:02Z,192.168.1.104:502,0,,,,,,,,False,timed out
